Case_number,AER_form,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals_affected,Animals_treated,Animals_died,date,source_file,year
NLD-CA8B80A2-2022-NL-000008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000058680&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Chihuahua,Daxocox 30 mg - Tablet,Apathy,1,1,NA,2022-09-13T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000009,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000058681&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Ridgeback - Rhodesian,Daxocox 70 mg - Tablet,Vomiting,1,1,NA,2022-09-13T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000010,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061232&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Crossbred Canine/dog,Daxocox 70 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000011,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061233&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Munsterlander - Large,Daxocox 70 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000012,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061231&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Retriever - Labrador,Daxocox 70 mg - Tablet,Behavioural disorder NOS,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000013,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061234&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Collie - Border,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061236&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000015,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061237&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Crossbred Canine/dog,"Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000016,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000061238&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Shepherd Dog - Belgian Tervueren,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-19T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000018,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065439&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Collie - Border,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000019,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065440&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Cattle Dog - Flanders (Bouvier),Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000020,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065450&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Shepherd Dog - Australian,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000021,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065449&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,Behavioural disorder NOS,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000022,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065460&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Retriever - Labrador,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000023,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065458&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,"Mastiff, Shepherd Dog (unspecified)","Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Vomiting,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000024,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065462&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Shepherd (unspecified),Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000025,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065464&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Retriever - Labrador,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000026,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065463&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,"Poodle (unspecified), Retriever - Labrador","Daxocox 100 mg - Tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Lack of efficacy - NOS,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000027,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065459&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Shepherd Dog - German,Daxocox 100 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000028,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065461&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,MALE,Dog,Rottweiler,Daxocox 100 mg - Tablet,Vomiting,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000029,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000065481&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Retriever - Labrador,Daxocox 70 mg - Tablet,Partial lack of efficacy,1,1,NA,2022-09-27T00:00:00Z,2022_eudra_daxocox.csv,2022
NLD-CA8B80A2-2022-NL-000031,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000078785&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Netherlands,FEMALE,Dog,Retriever - Labrador,Daxocox 70 mg - Tablet,"Death by euthanasia, Gagging, Regurgitation",1,1,1,2022-10-21T00:00:00Z,2022_eudra_daxocox.csv,2022
NOR-FRVIRBAC-VB-20220801-03042,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000058665&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Norway,MALE,Dog,Siberian Husky,"Daxocox 70 mg - Tablet, MILBEMAX 12,5 mg/125 mg comprimate pentru câini, MILBEMAX 12.5 MG/125 MG CHEWABLE TABLETS FOR DOGS, MILBEMAX 12.5 MG/125 MG TABLETS FOR DOGS, MILBEMAX 16 MG/40 MG FILM-COATED TABLETS FOR CATS, MILBEMAX 16 mg/40 mg comprimate filmate pentru pisici, MILBEMAX 2,5 MG/25 MG COMPRIMES A CROQUER POUR PETITS CHIENS ET CHIOTS, MILBEMAX 2,5 mg/25 mg comprimate pentru câini de talie mică și căței, MILBEMAX 2.5 MG/25 MG CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX 2.5 MG/25 MG TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX 4 MG/10 MG FILM-COATED TABLETS FOR SMALL CATS AND KITTENS, MILBEMAX 4 mg/10 mg comprimate filmate pentru pisici de talie mică și pisicuțe, MILBEMAX CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, MILBEMAX Comprimés pelliculés pour chats, MILBEMAX Comprimés pelliculés pour petits chats et chatons, MILBEMAX comprimés pour chiens, MILBEMAX comprimés pour petits chiens et chiots, MILBEMAX comprimés à croquer pour chiens, MILBEMAX comprimés à croquer pour petits chiens et chiots, MILBEVET 12.5 MG/125 MG CHEWABLE TABLETS FOR DOGS, MILBEVET 2.5 MG/25 MG CHEWABLE TABLETS FOR SMALL DOGS AND PUPPIES, Milbemax 12,5 mg/125 mg kauwtabletten voor honden, Milbemax 16 mg+40 mg filmovertrukne tabletter, Milbemax Vet. til katte 16 mg+40 mg filmovertrukne tabletter, Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox 8.2 mg/g - Oral paste, RIMADYL 100 mg COMPRIMIDOS MASTICABLES PARA PERROS, RIMADYL 100 mg comprimate pentru câini, RIMADYL 100 mg, kramtomosios tabletės šunims, RIMADYL 100MG/TAB ΜΑΣΩΜΕΝΟ ΔΙΣΚΙΟ, RIMADYL 20 mg COMPRIMIDOS MASTICABLES PARA PERROS, RIMADYL 20 mg, kramtomosios tabletės šunims, RIMADYL 20MG/TAB ΜΑΣΩΜΕΝΟ ΔΙΣΚΙΟ, RIMADYL 50 mg COMPRIMIDOS MASTICABLES PARA PERROS, RIMADYL 50 mg comprimate pentru câini, RIMADYL 50 mg, kramtomosios tabletės šunims, RIMADYL 50MG/TAB ΜΑΣΩΜΕΝΟ ΔΙΣΚΙΟ, RIMADYL 50mg/ml ενέσιμο διάλυμα για σκύλους και γάτες, RIMADYL CATTLE 50 mg/ml, injekcinis tirpalas galvijams, RIMADYL Cattle 50 mg/ml Solution for Injection, RIMADYL INJECTABLE, RIMADYL Injection 50mg/ml Διαυγές αποστειρωμένο ενέσιμο διάλυμα για σκύλους και γάτες, RIMADYL SMAKELIJKE TABLETTEN 100 mg voor honden, RIMADYL SMAKELIJKE TABLETTEN 50 mg voor honden, RIMADYL VET 50 mg/ml injektioneste, liuos, RIMADYL vet 100 mg purutabletti, RIMADYL vet 20 mg purutabletti, RIMADYL vet 50 mg purutabletti, Rimadyl 100 mg - Kautabletten für Hunde, Rimadyl 100 mg Comprimés Appétents 100 mg Tablet, Rimadyl 100 mg Kautablette für Hunde, Rimadyl 100 mg comprimidos mastigáveis para cães, Rimadyl 100 mg comprimés appétents, 100 mg, comprimés pour chiens, Rimadyl 100 mg okusne, žvečljive tablete za pse, Rimadyl 100 mg tabletes suņiem, Rimadyl 100 mg ízesített tabletta A.U.V., Rimadyl 20 mg - Kautabletten für Hunde, Rimadyl 20 mg Comprimés Appétents 20 mg Comprimé, Rimadyl 20 mg Comprimés Appétents 20 mg Tablet, Rimadyl 20 mg Kautablette für Hunde, Rimadyl 20 mg okusne, žvečljive tablete za pse, Rimadyl 20 mg ízesített tabletta A.U.V., Rimadyl 20 mg таблетки за кучета/Rimadyl 50 mg таблетки за кучета/Rimadyl 100 mg таблетки за кучета, Rimadyl 50 mg - Kautabletten für Hunde, Rimadyl 50 mg Comprimés Appétents 50 mg Tablet, Rimadyl 50 mg Kautablette für Hunde, Rimadyl 50 mg comprimidos mastigáveis para cães, Rimadyl 50 mg comprimés appétents, 50 mg, comprimés pour chiens, Rimadyl 50 mg košļājamās tabletes suņiem, Rimadyl 50 mg okusne, žvečljive tablete za pse, Rimadyl 50 mg ízesített tabletta A.U.V., Rimadyl 50 mg/ml - Injektionslösung für Hunde und Katzen, Rimadyl 50 mg/ml injekčný roztok, Rimadyl 50mg/ml Injektionslösung für Hunde und Katzen, Rimadyl Cattle, 50 mg/mL, otopina za injekciju, za goveda, Rimadyl Iniettabile 50 mg/ml, soluzione iniettabile per cane e gatto., Rimadyl Palatable 100 mg tablety pre psy, Rimadyl Palatable 20 mg tablety pre psy, Rimadyl Palatable 50 mg tablety pre psy, Rimadyl Palatable Tablets 100, Rimadyl Palatable Tablets 100 mg, Rimadyl Palatable Tablets 100 mg tabletes suņiem, R","Abdominal pain, Abnormal breathing, Abnormal movement NOS, Abnormal ultrasound finding, Constipation, Crying, Cystitis, Death by euthanasia, Depression, Drinking a lot, Dry mucous membrane, Duodenal ulcer, Elevated C-reactive protein, Elevated blood urea nitrogen (BUN), Elevated creatinine, Eosinopenia, Hard stool, Hiding, Intestinal perforation, Lameness, Lethargy (see also Central nervous system depression in Neurological), Loose stool, Monocytosis, Not himself/herself, Pain NOS, Peritonitis, Prostate hypertrophy, Rapid pulse rate, Reduced food intake, Tachycardia, Urinary retention, Vomiting, Walking difficulty, Weight loss",1,1,1,2022-09-13T00:00:00Z,2022_eudra_daxocox.csv,2022
PRT-CA8B80A2-2022-PT-000008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100869&_xt=AER&_xf=pdf""> AER </a>",Animal owner,Portugal,MALE,Dog,Crossbred Canine/dog,Daxocox 70 mg - Tablet,"Diarrhoea, Flatulence, Vomiting",1,1,NA,2022-12-07T00:00:00Z,2022_eudra_daxocox.csv,2022
AUT-CA8B80A2-2023-AT-000001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000196079&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Austria,MALE,Dog,Shepherd Dog - German,Daxocox 70 mg - Tablet,Impaired vision,1,1,NA,2023-07-04T00:00:00Z,2023_eudra_daxocox.csv,2023
CZE-CA8B80A2-2023-CZ-000001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000185449&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Czech Republic,UNKNOWN,Dog,Dog (unknown),Daxocox 100 mg - Tablet,Elevated creatinine,1,1,NA,2023-06-15T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2022-DE-000079,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000115199&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MIXED,Dog,Dog (unknown),Daxocox 70 mg - Tablet,"Bloody diarrhoea, Diarrhoea",5,5,NA,2023-01-12T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2023-DE-000004,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000115763&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Mountain Dog - Bernese,"Daxocox 100 mg - Tablet, Suprelorin 4.7 mg  - Implant, Suprelorin 9.4 mg  - Implant","Coagulopathy, Otic haematoma",1,1,NA,2023-01-13T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2023-DE-000009,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000127483&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Crossbred Canine/dog,Daxocox 100 mg - Tablet,"Bloody diarrhoea, Vomiting",1,1,NA,2023-02-14T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2023-DE-000011,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000131430&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,MALE,Dog,Dog (unknown),Daxocox 100 mg - Tablet,"Elevated liver enzymes NOS, Partial lack of efficacy",1,1,NA,2023-02-23T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2023-DE-000014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000135130&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Dog (unknown),Daxocox 100 mg - Tablet,Death,5,5,5,2023-03-03T00:00:00Z,2023_eudra_daxocox.csv,2023
DEU-CA8B80A2-2023-DE-000021,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000142121&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,Germany,UNKNOWN,Dog,Mixed (Dog),"Daxocox 70 mg - Tablet, Phenotab 100 mg",Vestibular disorder NOS,1,1,NA,2023-03-23T00:00:00Z,2023_eudra_daxocox.csv,2023
